player,total_hands,vpip_hands,pfr_hands,channels_played_count,months_played_count,channels_played,VPIP,PFR,heuristic_label,vpip_minus_pfr,cluster
lcoltuse,1341,716,201,1,8,holdem,53.39299030574198,14.988814317673375,Fish,38.4041759880686,2
AAdavid,1339,572,29,2,5,"holdem,holdem1",42.71844660194174,2.165795369678865,Fish,40.55265123226288,0
Riddler69,1339,510,135,1,6,holdem,38.08812546676624,10.082150858849888,Fish,28.00597460791636,0
Gel_Guy,1339,466,91,2,4,"holdem,holdem1",34.802091112770725,6.796116504854369,Fish,28.00597460791636,0
oesquidly,1339,279,125,1,2,holdem,20.83644510828977,9.335324869305452,Rock,11.501120238984315,0
ptb,1338,223,38,2,6,"holdem,holdem1",16.666666666666664,2.8400597907324365,Rock,13.826606875934228,0
MrMax,1336,536,122,1,2,holdem,40.11976047904192,9.131736526946108,Fish,30.98802395209581,0
magicalmi,1335,492,182,2,4,"holdem,holdem1",36.853932584269664,13.632958801498129,Fish,23.220973782771537,0
KamK,1335,646,24,2,4,"holdem,holdem1",48.38951310861424,1.7977528089887642,Fish,46.59176029962548,0
mofo,1335,323,64,2,6,"holdem,holdem1",24.19475655430712,4.794007490636704,Rock,19.40074906367041,0
ElDave,1334,509,78,1,7,holdem,38.15592203898051,5.847076461769116,Fish,32.3088455772114,0
eastside,1334,480,47,1,11,holdem,35.98200899550225,3.523238380809595,Fish,32.458770614692654,0
THORUS,1333,900,386,2,6,"holdem,holdem1",67.51687921980495,28.95723930982746,LAG,38.55963990997749,3
dwm,1332,459,160,1,2,holdem,34.45945945945946,12.012012012012011,Fish,22.44744744744745,0
KoRnRAWKS,1331,676,224,2,4,"holdem,holdem1",50.78888054094666,16.829451540195343,LAG,33.959429000751314,0
TopRock,1330,349,8,1,15,holdem,26.2406015037594,0.6015037593984963,Fish,25.6390977443609,0
Baronne,1330,711,296,2,7,"holdem,holdem1",53.45864661654135,22.25563909774436,LAG,31.20300751879699,3
GeorgeA,1328,491,207,1,5,holdem,36.97289156626506,15.58734939759036,LAG,21.385542168674704,0
Goods,1327,839,209,2,12,"holdem,holdem1",63.22532027128862,15.749811605124345,LAG,47.47550866616428,2
tuna,1327,545,135,1,8,holdem,41.070082893745294,10.173323285606632,Fish,30.896759608138662,0
Otherace,1327,373,111,2,2,"holdem,holdem1",28.108515448379805,8.364732479276563,Fish,19.743782969103243,0
skeptic,1326,428,155,2,9,"holdem,holdemii",32.27752639517345,11.689291101055806,Fish,20.588235294117645,0
Fighter,1326,963,48,1,3,holdem,72.62443438914026,3.619909502262444,Fish,69.00452488687782,2
pokerman,1326,954,530,2,4,"holdem,holdem1",71.94570135746606,39.969834087481146,LAG,31.97586726998492,3
MDG,1325,1144,220,1,4,holdem,86.33962264150944,16.60377358490566,LAG,69.73584905660377,2
jet2,1324,500,194,1,3,holdem,37.764350453172206,14.652567975830816,Fish,23.11178247734139,0
Johnson,1324,544,311,1,2,holdem,41.08761329305136,23.48942598187311,LAG,17.59818731117825,0
SoxDog,1323,544,162,2,3,"holdem,holdem1",41.118669690098265,12.244897959183673,Fish,28.87377173091459,0
Gondorf,1323,721,234,2,6,"holdem,holdem1",54.4973544973545,17.687074829931973,LAG,36.81027966742253,2
Rags,1323,331,69,2,3,"holdem,holdem1",25.018896447467878,5.215419501133787,Fish,19.803476946334087,0
friar_tuc,1323,1178,127,2,4,"holdem,holdemii",89.04006046863189,9.599395313681027,Fish,79.44066515495086,2
crimson,1321,804,45,2,6,"holdem,holdem1",60.862982588947766,3.4065102195306585,Fish,57.45647236941711,2
Greatrix,1321,1116,23,2,1,"holdem,holdem1",84.48145344436033,1.74110522331567,Fish,82.74034822104466,2
Prufesser,1320,518,197,1,1,holdem,39.24242424242424,14.924242424242424,Fish,24.31818181818182,0
fuceellee,1320,581,80,1,1,holdem,44.01515151515152,6.0606060606060606,Fish,37.95454545454545,0
Caz,1320,794,108,1,3,holdem,60.15151515151516,8.181818181818182,Fish,51.969696969696976,2
Swooosh,1319,1144,391,2,5,"holdem,holdem1",86.73237300985596,29.64366944655042,LAG,57.08870356330554,3
lexie,1319,679,15,1,4,holdem,51.4783927217589,1.1372251705837757,Fish,50.341167551175126,2
Budtub,1318,980,66,2,6,"holdem,holdem1",74.35508345978755,5.007587253414264,Fish,69.3474962063733,2
guppy,1318,863,44,1,6,holdem,65.47799696509864,3.338391502276176,Fish,62.13960546282247,2
RandomStu,1318,627,110,2,5,"holdem,holdem1",47.57207890743551,8.34597875569044,Fish,39.22610015174507,0
Ibico,1315,779,79,1,6,holdem,59.23954372623575,6.007604562737642,Fish,53.231939163498105,2
cabezon,1315,554,111,2,4,"holdem,holdem1",42.129277566539926,8.44106463878327,Fish,33.68821292775665,0
piedras,1314,508,164,2,4,"holdem,holdem1",38.660578386605785,12.48097412480974,Fish,26.179604261796044,0
last_nick,1314,514,269,1,1,holdem,39.117199391172,20.47184170471841,LAG,18.64535768645358,0
Carson,1313,700,467,1,6,holdem,53.313023610053314,35.56740289413557,LAG,17.745620715917745,3
kokol,1312,811,465,1,9,holdem,61.8140243902439,35.44207317073171,LAG,26.37195121951219,3
renegade1,1312,612,104,1,3,holdem,46.64634146341464,7.926829268292683,Fish,38.71951219512195,0
Zag_II,1312,471,238,1,1,holdem,35.89939024390244,18.140243902439025,LAG,17.759146341463413,0
Incitatus,1312,1045,360,2,2,"holdem,holdem1",79.64939024390245,27.439024390243905,LAG,52.210365853658544,3
BIG-TEX,1311,628,109,1,2,holdem,47.9023646071701,8.314263920671243,Fish,39.588100686498855,0
momo,1311,441,27,2,2,"holdem,holdemii",33.63844393592677,2.059496567505721,Fish,31.57894736842105,0
Orca,1311,832,242,1,3,holdem,63.46300533943554,18.459191456903127,LAG,45.00381388253241,2
Joe_Knish,1311,658,200,2,2,"holdem,holdem1",50.190694126620905,15.255530129672008,LAG,34.9351639969489,0
ericg,1311,790,46,2,1,"holdem,holdem1",60.259344012204416,3.508771929824561,Fish,56.750572082379854,2
ativan,1310,587,69,1,2,holdem,44.80916030534351,5.267175572519084,Fish,39.54198473282442,0
Brutello,1309,871,176,2,2,"holdem,holdem1",66.53934300993124,13.445378151260504,Fish,53.09396485867074,2
extcat,1309,636,104,1,4,holdem,48.586707410236826,7.944996180290298,Fish,40.64171122994653,0
gregg,1309,351,211,1,3,holdem,26.81436210847976,16.119174942704355,LAG,10.6951871657754,0
kwisatch,1308,508,112,2,7,"holdem,holdem1",38.83792048929664,8.56269113149847,Fish,30.275229357798167,0
BJH,1308,368,100,2,3,"holdem,holdem1",28.134556574923547,7.64525993883792,Fish,20.489296636085623,0
Raymond,1307,1136,303,1,2,holdem,86.91660290742158,23.182861514919665,LAG,63.73374139250191,3
Rainman,1306,565,129,1,3,holdem,43.26186830015314,9.877488514548238,Fish,33.3843797856049,0
hitcher,1306,457,174,1,19,holdem,34.99234303215927,13.32312404287902,Fish,21.66921898928025,0
hello,1306,537,169,2,5,"holdem,holdem1",41.11791730474732,12.940275650842269,Fish,28.177641653905056,0
mgd,1305,648,48,2,3,"holdem,holdem1",49.6551724137931,3.67816091954023,Fish,45.97701149425287,0
kwm,1305,504,61,2,7,"holdem,holdem1",38.62068965517241,4.674329501915709,Fish,33.946360153256705,0
Arizona,1305,752,96,1,9,holdem,57.62452107279693,7.35632183908046,Fish,50.26819923371647,2
devildog,1304,504,117,2,12,"holdem,holdemii",38.65030674846626,8.97239263803681,Fish,29.677914110429448,0
Buzzy,1303,230,71,2,2,"holdem,holdem1",17.651573292402148,5.448963929393707,Rock,12.202609363008442,0
cap3,1303,341,66,2,6,"holdem,holdemii",26.1703760552571,5.065234075211052,Fish,21.10514198004605,0
Motoman,1303,812,147,2,8,"holdem,holdem1",62.317728319263246,11.28165771297007,Fish,51.03607060629318,2
jsc,1302,592,49,1,3,holdem,45.46850998463901,3.763440860215054,Fish,41.70506912442396,0
Charybdis,1302,395,129,2,7,"holdem,holdem1",30.337941628264208,9.90783410138249,Fish,20.43010752688172,0
humstone,1302,807,15,2,3,"holdem,holdem1",61.9815668202765,1.152073732718894,Fish,60.8294930875576,2
Dickster,1301,777,53,1,6,holdem,59.72328977709454,4.073789392774789,Fish,55.64950038431975,2
Scully,1301,618,141,1,5,holdem,47.501921598770174,10.83781706379708,Fish,36.66410453497309,0
crunchy,1300,462,20,2,8,"holdem,holdem1",35.53846153846154,1.5384615384615383,Fish,34.0,0
Nyte,1300,701,293,1,12,holdem,53.92307692307692,22.538461538461537,LAG,31.384615384615383,3
Ken2,1299,399,143,2,9,"holdem,holdem1",30.71593533487298,11.00846805234796,Fish,19.707467282525023,0
ramble,1299,595,96,2,3,"holdem,holdemii",45.8044649730562,7.390300230946882,Fish,38.414164742109314,0
C3P0,1297,758,35,1,4,holdem,58.44255975327679,2.6985350809560527,Fish,55.744024672320734,2
padriac,1296,505,214,2,10,"holdem,holdem1",38.96604938271605,16.51234567901235,LAG,22.453703703703702,0
StiveCo,1296,590,115,2,3,"holdem,holdem1",45.5246913580247,8.873456790123457,Fish,36.65123456790124,0
GoSu,1294,570,153,1,6,holdem,44.04945904173106,11.823802163833076,Fish,32.22565687789799,0
SirPlus,1294,730,46,1,5,holdem,56.414219474497685,3.554868624420402,Fish,52.85935085007728,2
LocNar,1292,402,132,1,5,holdem,31.11455108359133,10.21671826625387,Fish,20.89783281733746,0
puckedUp,1292,558,329,2,3,"holdem,holdem1",43.188854489164086,25.46439628482972,LAG,17.724458204334365,0
elgordo2,1291,447,138,2,4,"holdem,holdem1",34.62432223082882,10.689388071262588,Fish,23.93493415956623,0
Ghengis,1289,235,160,1,3,holdem,18.23118696664081,12.412723041117143,Rock,5.818463925523661,0
krAAken,1289,452,160,1,4,holdem,35.06594259115594,12.412723041117143,Fish,22.65321955003879,0
KAJ,1289,596,268,2,4,"holdem,holdem1",46.23739332816136,20.79131109387122,LAG,25.44608223429014,0
pokerman1,1286,648,160,2,2,"holdem,holdem1",50.38880248833593,12.441679626749613,Fish,37.94712286158632,0
Eleventh,1286,995,44,1,3,holdem,77.37169517884914,3.421461897356143,Fish,73.950233281493,2
MIKE,1285,818,109,2,2,"holdem,holdem1",63.657587548638126,8.482490272373541,Fish,55.17509727626459,2
jason963,1283,786,223,1,7,holdem,61.262665627435695,17.381137957911147,LAG,43.881527669524544,2
ez2nv,1283,962,327,2,5,"holdem,holdemii",74.9805144193297,25.4871395167576,LAG,49.49337490257209,3
Leezza,1282,1092,592,1,15,holdem,85.17940717628704,46.17784711388456,LAG,39.00156006240248,3
mycroft,1281,638,97,1,10,holdem,49.8048399687744,7.572209211553474,Fish,42.23263075722092,0
lestat,1281,446,73,2,6,"holdem,holdem1",34.81654957064793,5.698672911787666,Fish,29.11787665886026,0
Denny1111,1281,396,99,2,3,"holdem,holdem1",30.913348946135837,7.728337236533958,Fish,23.185011709601877,0
Cracked,1281,1099,111,2,5,"holdem,holdem1",85.79234972677595,8.665105386416862,Fish,77.12724434035908,2
zee,1280,509,73,1,2,holdem,39.765625,5.703125,Fish,34.0625,0
WadeC,1279,582,159,2,5,"holdem,holdem1",45.50430023455825,12.43158717748241,Fish,33.072713057075845,0
Kishi-san,1279,489,23,1,2,holdem,38.2329945269742,1.7982799061767003,Fish,36.4347146207975,0
krow,1278,800,29,1,5,holdem,62.59780907668232,2.2691705790297343,Fish,60.32863849765258,2
Yorkie,1277,944,168,2,16,"holdem,holdem1",73.92325763508222,13.155833985904463,Fish,60.76742364917776,2
lilgurl,1276,549,26,1,7,holdem,43.02507836990596,2.037617554858934,Fish,40.98746081504702,0
BobB,1276,382,55,2,3,"holdem,holdem1",29.93730407523511,4.310344827586207,Fish,25.626959247648905,0
Jime3,1276,590,74,2,6,"holdem,holdemii",46.23824451410658,5.799373040752351,Fish,40.43887147335423,0
neffets,1276,467,118,1,10,holdem,36.5987460815047,9.247648902821316,Fish,27.351097178683386,0
^2thy,1275,547,217,1,6,holdem,42.90196078431372,17.019607843137255,LAG,25.882352941176467,0
Hlove,1275,762,10,2,10,"holdem,holdem1",59.76470588235294,0.7843137254901961,Fish,58.98039215686275,2
gls,1275,502,233,2,3,"holdem,holdem1",39.372549019607845,18.274509803921568,LAG,21.09803921568628,0
Nytecastr,1274,396,113,1,2,holdem,31.083202511773937,8.869701726844584,Fish,22.21350078492935,0
NO_GAMBO,1274,453,166,3,11,"holdem,holdem1,holdemii",35.55729984301413,13.0298273155416,Fish,22.52747252747253,0
curro,1273,953,100,1,3,holdem,74.8625294579733,7.855459544383346,Fish,67.00706991358994,2
[],1273,531,247,1,9,holdem,41.71249018067557,19.402985074626866,LAG,22.309505106048707,0
Swing,1272,303,64,2,10,"holdem,holdem1",23.82075471698113,5.031446540880504,Rock,18.789308176100626,0
DuhDuh,1272,439,32,1,1,holdem,34.5125786163522,2.515723270440252,Fish,31.99685534591195,0
G00R00,1272,487,227,1,4,holdem,38.28616352201258,17.845911949685533,LAG,20.44025157232705,0
pooh,1271,907,105,1,4,holdem,71.36113296616837,8.261211644374509,Fish,63.09992132179386,2
fabulous,1271,656,43,1,7,holdem,51.61290322580645,3.383162863886703,Fish,48.22974036191975,2
fitzcat,1270,599,220,1,19,holdem,47.16535433070866,17.322834645669293,LAG,29.842519685039367,0
dobiem,1270,458,91,2,12,"holdem,holdem1",36.06299212598425,7.165354330708662,Fish,28.89763779527559,0
Blazed,1270,432,88,2,3,"holdem,holdem1",34.01574803149606,6.929133858267717,Fish,27.08661417322834,0
PocketAs,1270,349,44,1,2,holdem,27.48031496062992,3.4645669291338583,Fish,24.01574803149606,0
fishfood,1270,406,127,2,3,"holdem,holdemii",31.968503937007878,10.0,Fish,21.968503937007878,0
DonBot,1270,559,127,1,2,holdem,44.01574803149606,10.0,Fish,34.01574803149606,0
AceKicker,1269,704,8,2,2,"holdem,holdem1",55.47675334909378,0.6304176516942475,Fish,54.84633569739953,2
CalOso80,1268,589,133,2,7,"holdem,holdem1",46.45110410094637,10.488958990536275,Fish,35.9621451104101,0
Surge,1267,786,405,1,18,holdem,62.03630623520127,31.96527229676401,LAG,30.071033938437257,3
mycoun,1266,530,93,2,19,"holdem,holdem1",41.86413902053712,7.345971563981042,Fish,34.518167456556085,0
teetime,1265,467,80,1,2,holdem,36.91699604743083,6.324110671936759,Fish,30.59288537549407,0
tothebeat,1264,906,640,2,4,"holdem,holdem1",71.67721518987342,50.63291139240506,LAG,21.04430379746836,3
mnkywrnch,1263,477,80,2,6,"holdem,holdem1",37.76722090261283,6.334125098970704,Fish,31.433095803642125,0
tas,1263,1011,324,2,2,"holdem,holdem1",80.04750593824228,25.65320665083136,LAG,54.39429928741093,3
StCynic,1262,553,78,2,3,"holdem,holdem1",43.81933438985737,6.180665610142631,Fish,37.638668779714735,0
milk_ejf,1262,739,202,2,1,"holdem,holdem1",58.55784469096672,16.00633914421553,LAG,42.55150554675119,2
dagnab,1262,301,31,2,4,"holdem,holdemii",23.851030110935024,2.456418383518225,Rock,21.3946117274168,0
ariespope,1261,323,60,1,4,holdem,25.614591593973035,4.758128469468676,Fish,20.85646312450436,0
pmk,1260,505,102,1,1,holdem,40.07936507936508,8.095238095238095,Fish,31.984126984126988,0
Broadway,1260,660,47,2,9,"holdem,holdem1",52.38095238095239,3.73015873015873,Fish,48.65079365079366,2
allinnutz,1260,518,97,2,7,"holdem,holdem1",41.11111111111111,7.698412698412699,Fish,33.41269841269841,0
BUZZBot,1260,490,141,2,16,"holdem,holdemii",38.88888888888889,11.190476190476192,Fish,27.698412698412703,0
Nilsheden,1260,760,176,1,1,holdem,60.31746031746032,13.968253968253968,Fish,46.34920634920635,2
gothnight,1258,414,5,1,6,holdem,32.909379968203496,0.3974562798092209,Fish,32.51192368839428,0
prm,1257,467,214,2,14,"holdem,holdem1",37.151949085123306,17.024661893396978,LAG,20.127287191726328,0
bmk2,1256,297,88,1,3,holdem,23.646496815286625,7.006369426751593,Rock,16.64012738853503,0
bk,1256,522,281,2,16,"holdem,holdem1",41.56050955414013,22.372611464968152,LAG,19.18789808917198,0
___,1256,849,659,2,7,"holdem,holdem1",67.59554140127389,52.46815286624204,LAG,15.127388535031857,3
haui,1255,409,49,2,11,"holdem,holdem1",32.58964143426295,3.904382470119522,Fish,28.68525896414343,0
gauss,1255,244,71,1,4,holdem,19.44223107569721,5.657370517928287,Rock,13.784860557768924,0
[]rbz,1254,421,108,1,5,holdem,33.5725677830941,8.61244019138756,Fish,24.96012759170654,0
PurpleCow,1254,588,130,1,6,holdem,46.889952153110045,10.36682615629984,Fish,36.52312599681021,0
doughboy,1254,947,246,2,3,"holdem,holdem1",75.51834130781499,19.61722488038277,LAG,55.90111642743221,2
NoCanFold,1252,378,220,3,2,"holdem,holdem1,holdemii",30.191693290734825,17.57188498402556,LAG,12.619808306709263,0
jackie,1251,363,29,2,5,"holdem,holdem1",29.016786570743403,2.318145483613109,Fish,26.69864108713029,0
Erutan,1251,835,46,1,6,holdem,66.74660271782574,3.6770583533173458,Fish,63.06954436450839,2
screwball,1251,394,148,1,3,holdem,31.49480415667466,11.830535571542766,Fish,19.664268585131893,0
Trickster,1250,422,111,2,11,"holdem,holdem1",33.76,8.88,Fish,24.879999999999995,0
Thunked,1248,598,169,2,4,"holdem,holdem1",47.91666666666667,13.541666666666666,Fish,34.37500000000001,0
Jagged,1247,381,108,2,4,"holdem,holdem1",30.553327987169205,8.660785886126703,Fish,21.8925421010425,0
pinon,1247,507,141,2,4,"holdem,holdem1",40.65757818765036,11.307137129109863,Fish,29.350441058540497,0
Griz,1246,779,236,1,1,holdem,62.52006420545746,18.940609951845907,LAG,43.57945425361155,2
LadyHawk,1245,629,112,2,2,"holdem,holdem1",50.52208835341365,8.995983935742972,Fish,41.52610441767068,0
Argonaut,1244,842,391,1,4,holdem,67.68488745980707,31.430868167202576,LAG,36.2540192926045,3
pinnoccio,1244,560,184,2,9,"holdem,holdem1",45.01607717041801,14.790996784565916,Fish,30.22508038585209,0
ibruff,1244,316,135,1,1,holdem,25.401929260450164,10.85209003215434,Fish,14.549839228295824,0
Golgo13,1243,892,59,2,2,"holdem,holdem1",71.76186645213194,4.746580852775542,Fish,67.0152855993564,2
Ender,1243,570,22,1,7,holdem,45.85679806918745,1.7699115044247788,Fish,44.08688656476267,0
wildcat,1242,387,64,1,14,holdem,31.15942028985507,5.152979066022544,Fish,26.006441223832525,0
Falcon144,1242,853,156,1,9,holdem,68.67954911433173,12.560386473429952,Fish,56.11916264090178,2
Lafleur,1242,584,175,1,2,holdem,47.02093397745571,14.090177133655391,Fish,32.93075684380032,0
AZEd,1242,696,47,1,9,holdem,56.038647342995176,3.784219001610306,Fish,52.25442834138487,2
DeepDiver,1241,1050,123,1,9,holdem,84.60918614020952,9.91136180499597,Fish,74.69782433521354,2
Kaapie,1240,408,179,2,10,"holdem,holdem1",32.903225806451616,14.435483870967742,Fish,18.467741935483872,0
baggie,1239,515,140,3,17,"holdem,holdem1,holdemii",41.565778853914445,11.299435028248588,Fish,30.266343825665857,0
Alexxx,1238,734,75,2,8,"holdem,holdem1",59.2891760904685,6.058158319870759,Fish,53.23101777059775,2
TABIJI,1238,416,30,2,3,"holdem,holdem1",33.60258481421648,2.423263327948304,Fish,31.17932148626817,0
Tar_Baby,1238,710,288,2,6,"holdem,holdem1",57.35056542810986,23.263327948303715,LAG,34.08723747980615,3
bklance,1236,464,220,1,2,holdem,37.54045307443366,17.79935275080906,LAG,19.7411003236246,0
plaq,1236,416,106,2,3,"holdem,holdem1",33.65695792880259,8.576051779935275,Fish,25.080906148867317,0
yyyy1,1235,555,80,2,4,"holdem,holdem1",44.93927125506073,6.477732793522267,Fish,38.46153846153847,0
Nicotine,1235,461,232,2,1,"holdem,holdemii",37.32793522267207,18.78542510121457,LAG,18.542510121457493,0
oe,1234,330,101,2,5,"holdem,holdem1",26.742301458670987,8.184764991896271,Fish,18.557536466774717,0
MrB,1234,252,51,2,12,"holdem,holdem1",20.42139384116694,4.13290113452188,Rock,16.28849270664506,0
TESS,1233,544,134,1,3,holdem,44.12003244120032,10.86780210867802,Fish,33.2522303325223,0
requed,1233,869,138,2,2,"holdem,holdem1",70.47850770478507,11.19221411192214,Fish,59.28629359286293,2
Hemingway,1232,635,122,2,6,"holdem,holdem1",51.5422077922078,9.902597402597404,Fish,41.6396103896104,2
bigblind,1232,718,220,2,11,"holdem,holdem1",58.27922077922077,17.857142857142858,LAG,40.42207792207792,2
barbara,1231,666,182,2,7,"holdem,holdem1",54.10235580828595,14.78472786352559,Fish,39.31762794476036,2
slymo,1230,932,1,2,4,"holdem,holdem1",75.77235772357723,0.08130081300813,Fish,75.6910569105691,2
Mukiba,1230,389,84,1,5,holdem,31.626016260162604,6.829268292682928,Fish,24.796747967479675,0
MisterD,1230,732,88,2,6,"holdem,holdem1",59.512195121951216,7.154471544715448,Fish,52.35772357723577,2
RsueD2,1228,1119,140,2,2,"holdem,holdem1",91.12377850162866,11.400651465798044,Fish,79.72312703583061,2
BigSwede,1228,405,111,2,7,"holdem,holdem1",32.98045602605863,9.039087947882736,Fish,23.9413680781759,0
misctwo,1226,558,115,1,3,holdem,45.51386623164764,9.38009787928222,Fish,36.13376835236542,0
Clement,1225,410,152,1,3,holdem,33.46938775510204,12.408163265306122,Fish,21.06122448979592,0
CrzyAsian,1224,980,925,2,5,"holdem,holdem1",80.06535947712419,75.5718954248366,LAG,4.493464052287592,1
Hellish1,1223,635,225,2,11,"holdem,holdem1",51.92150449713818,18.397383483237935,LAG,33.52412101390024,2
