Data      810607165  2  1 Bf  -     -     -         2835   10    0 
Data      810607169  2  2 Br  c     b     b         2825  160  280 
Data      810607192  3  1 Bf  -     -     -         2945   10    0 
Data      810607208  3  3 c   r     r     -         2935  140  250 
Data      810607225  3  2 Bf  -     -     -         3045   20    0 
Data      810607232  3  1 Bcc krc   kr    f         3025  220    0 
Data      810607274  3  3 f   -     -     -         2805    0    0 
Data      810607295  3  2 Bf  -     -     -         2805   20    0 
Data      810607300  3  1 Brc k     k     k         2785   60    0 Kc 8s
Data      810607316  3  3 r   -     -     -         2725   40   70 
Data      810607326  3  2 B   -     -     -         2755   20   30 
Data      810607334  3  1 Brr b     b     -         2765  140  240 
Data      810607350  3  3 r   -     -     -         2865   40   70 
Data      810607361  3  2 Brrr bc    k     k         2895  180  370 Kc Ah
Data      810607386  3  1 Br  -     -     -         3085   40   60 
Data      810607394  3  3 r   r     k     b         3105  120  280 Ad 7c
Data      810607431  3  2 Bk  b     -     -         3265   40   60 
Data      810607446  3  1 Bf  -     -     -         3285   10    0 
Data      810607465  3  3 r   -     -     -         3275   40   70 
Data      810607471  3  2 Bf  -     -     -         3305   20    0 
Data      810607475  3  1 Bf  -     -     -         3285   10    0 
Data      810607480  3  3 f   -     -     -         3275    0    0 
Data      810607489  3  2 Bf  -     -     -         3275   20    0 
Data      810607508  3  1 Brc brc   brr   br        3255  480 1000 8h 7d
Data      810607549  3  3 r   b     bc    c         3775  180    0 7s 7h
Data      810607592  3  2 Bk  k     k     f         3595   20    0 
Data      810607658  3  1 Br  b     b     bf        3575  160    0 
Data      810607686  3  3 r   -     -     -         3415   40   70 
Data      810607699  3  2 Bc  kc    kf    -         3445   60    0 
Data      810607716  3  1 Bf  -     -     -         3385   10    0 
Data      810607746  3  3 rc  b     k     b         3375  120  260 
Data      810607794  3  2 Br  b     b     bc        3515  200    0 8s 8h
Data      810607813  3  1 Bf  -     -     -         3315   10    0 
Data      810607818  3  3 f   -     -     -         3305    0    0 
Data      810607836  3  2 Bc  k     bf    -         3305  100    0 
Data      810607868  4  1 Br  b     b     -         3205  100  160 
Data      810607892  4  4 r   c     r     k         3265  140    0 Ah 7h
Data      810607912  4  3 r   b     -     -         3125   60  130 
Data      810607929  4  2 Bc  kc    kc    kc        3195  140    0 Ad 4c
Data      810607946  4  1 Br  b     -     -         3055   60  100 
Data      810607971  4  4 rc  k     rf    -         3095  140    0 
Data      810608006  3  2 Br  bc    k     k         2955   80  170 Js Jh
Data      810608049  2  1 BrQ -     -     -         3045   40   60 
Data      810858021  9  3 cc  c     c     k         2876  100    0 As 2s
Data      810858095  9  2 Bk  kr    k     k         2776   60  220 3h 9s
Data      810858176  8  1 Bc  f     -     -         2936   40    0 
Data      810858208  8  8 f   -     -     -         2896    0    0 
Data      810858306  8  7 f   -     -     -         2896    0    0 
Data      810858327  8  6 f   -     -     -         2896    0    0 
Data      810858395  8  5 f   -     -     -         2896    0    0 
Data      810858456  8  4 f   -     -     -         2896    0    0 
Data      810858498  8  3 f   -     -     -         2896    0    0 
Data      810858553  8  2 Bf  -     -     -         2896   20    0 
Data      810858626  9  1 Bc  kr    b     -         2876  120  320 
Data      810858721  9  9 r   b     b     k         3076  100  240 4h Jh
Data      810858759  9  8 c   r     k     c         3216  120    0 Th Ah
Data      810858810 10  8 cc  c     k     k         3096   60    0 7c Ad
Data      810858929 10  6 r   c     r     b         3036  180  410 Kh Qd
Data      810858993 10  5 cc  f     -     -         3266   40    0 
Data      810859078 10  4 f   -     -     -         3226    0    0 
Data      810859270 10  3 Q   -     -     -         3226    0    0 
Data      810859555  8  4 rc  cc    f     -         3226  100    0 
Data      810859642  8  3 cc  f     -     -         3126   40    0 
Data      810859829  7  2 Bf  -     -     -         3086   20    0 
Data      810859859  7  1 Brc kc    k     k         3066   80    0 Ac 3d
Data      810859900  7  7 r   b     b     k         2986  100    0 6h Qs
Data      810859932  8  7 rc  c     c     k         2886  120    0 4h 7s
Data      810859980  8  6 ccc krr   br    kr        2766  360 1020 9c Kh
